work_id,referenced_work_id
W4295457756,W3005301080
W4295457756,W3006028741
W4295457756,W3007386177
W4295457756,W3008573283
W4295457756,W3009273829
W4295457756,W3009970748
W4295457756,W3011168327
W4295457756,W3011488280
W4295457756,W3012045047
W4295457756,W3013474995
W4295457756,W3014226016
W4295457756,W3014667363
W4295457756,W3022122691
W4295457756,W3022864897
W4295457756,W3023400107
W4295457756,W3025578972
W4295457756,W3026609628
W4295457756,W3029338499
W4295457756,W3035826609
W4295457756,W3047865325
W4295457756,W3080544186
W4295457756,W3106327475
W4295457756,W3108659203
W4295457756,W3120532660
W4295457756,W3127189582
W4295457756,W3127260299
W4295457756,W3128929380
W4295457756,W3157766731
W4295457756,W3171545760
W4295457756,W3181125448
W4295457756,W3185999781
W4295457756,W38708963
W4295457756,W4205912702
W4295457756,W4211007335
W4295457756,W4247555443
W4295457756,W4292158025
W4295457756,W52413485
W4295926801,W1483489440
W4295926801,W1509314261
W4295926801,W1512383952
W4295926801,W1523741643
W4295926801,W1527824269
W4295926801,W1531469327
W4295926801,W1535723536
W4295926801,W1549312697
W4295926801,W1551275368
W4295926801,W1577517492
W4295926801,W1579781026
W4295926801,W1647779468
W4295926801,W1855009474
W4295926801,W1967324630
W4295926801,W1972385755
W4295926801,W1973295713
W4295926801,W1976658031
W4295926801,W1980287042
W4295926801,W1986753631
W4295926801,W1990451882
W4295926801,W1993253442
W4295926801,W1993530334
W4295926801,W1993653583
W4295926801,W1995695651
W4295926801,W1998409204
W4295926801,W2001887873
W4295926801,W2016139756
W4295926801,W2016706055
W4295926801,W2019291268
W4295926801,W2020320008
W4295926801,W2023274081
W4295926801,W2034533443
W4295926801,W2037796432
W4295926801,W2038865108
W4295926801,W2039476957
W4295926801,W2040847119
W4295926801,W2041158262
W4295926801,W2042517615
W4295926801,W2043947065
W4295926801,W2047094503
W4295926801,W2050568179
W4295926801,W2055991985
W4295926801,W2059080269
W4295926801,W2064570609
W4295926801,W2064675550
W4295926801,W2068360796
W4295926801,W2068852101
W4295926801,W2068965764
W4295926801,W2070156190
W4295926801,W2075577958
W4295926801,W2085096176
W4295926801,W2090083338
W4295926801,W2090317282
W4295926801,W2090926727
W4295926801,W2091287157
W4295926801,W2093989288
W4295926801,W2094319173
W4295926801,W2095300684
W4295926801,W2099239187
W4295926801,W2105594594
W4295926801,W2107941094
W4295926801,W2108399535
W4295926801,W2111951371
W4295926801,W2112863548
W4295926801,W2113188547
W4295926801,W2116400650
W4295926801,W2122122715
W4295926801,W2122274805
W4295926801,W2133730571
W4295926801,W2136885855
W4295926801,W2137428051
W4295926801,W2137560895
W4295926801,W2143691489
W4295926801,W2144015438
W4295926801,W2145339207
W4295926801,W2151237529
W4295926801,W2152195021
W4295926801,W2152761983
W4295926801,W2162397932
W4295926801,W2168089220
W4295926801,W2169015875
W4295926801,W2176146775
W4295926801,W2266071941
W4295926801,W2270857406
W4295926801,W2287394411
W4295926801,W2334721979
W4295926801,W2336635602
W4295926801,W2477932633
W4295926801,W2478228621
W4295926801,W2506247518
W4295926801,W2536663338
W4295926801,W2555763236
W4295926801,W2568732703
W4295926801,W2588506722
W4295926801,W2604314403
W4295926801,W2625101268
W4295926801,W2725348175
W4295926801,W2783128662
W4295926801,W2798566347
W4295926801,W2883816577
W4295926801,W2899473770
W4295926801,W2929930980
W4295926801,W2950991265
W4295926801,W2957191280
W4295926801,W2963103847
W4295926801,W2969996688
W4295926801,W2985815252
W4295926801,W3023408194
W4295926801,W3033044509
W4295926801,W3034108561
W4295926801,W3035803708
W4295926801,W3040881371
W4295926801,W3088545074
W4295926801,W3096484529
W4295926801,W3115184262
W4295926801,W3119612849
W4295926801,W3124391905
W4295926801,W3124407081
W4295926801,W3133586392
W4295926801,W3134946766
W4295926801,W3149035007
W4295926801,W315644267
W4295926801,W3164330834
W4295926801,W368265031
W4295926801,W389852474
W4295926801,W4205696118
W4295926801,W4214717370
W4295926801,W4225140907
W4295926801,W4236605548
W4295926801,W4239510810
W4295926801,W4244313837
W4295926801,W4249545506
W4295926801,W4282933415
W4295926801,W4292083457
W4295926801,W604598765
W4295926801,W68917784
W4295926801,W823172771
W4296020838,W1026529361
W4296020838,W1236887860
W4296020838,W1562304287
W4296020838,W1576345845
W4296020838,W1711241293
W4296020838,W1965680834
W4296020838,W1965806776
W4296020838,W1969887109
W4296020838,W1978953450
W4296020838,W1980564456
W4296020838,W1982401746
W4296020838,W1983248130
W4296020838,W1984272626
W4296020838,W1986230455
W4296020838,W1988794238
W4296020838,W1988907639
W4296020838,W1992147426
W4296020838,W1995450389
W4296020838,W2001801940
W4296020838,W2002041442
W4296020838,W2005096862
W4296020838,W2007861510
W4296020838,W2008185823
W4296020838,W2008708211
W4296020838,W2017846705
W4296020838,W2017927472
W4296020838,W2022461857
W4296020838,W2027654459
W4296020838,W2036458679
W4296020838,W2038368268
W4296020838,W2050550552
W4296020838,W2053677366
W4296020838,W2079767857
W4296020838,W2084409894
W4296020838,W2084863790
W4296020838,W2090302258
W4296020838,W2103535990
W4296020838,W2112684403
W4296020838,W2113076747
W4296020838,W2121152740
W4296020838,W2128865241
W4296020838,W2143560894
W4296020838,W2157041604
W4296020838,W2165012164
W4296020838,W2167428023
W4296020838,W2167638481
W4296020838,W2170853747
W4296020838,W2197528307
W4296020838,W2203649114
W4296020838,W2285355494
W4296020838,W2285609922
W4296020838,W2323583783
W4296020838,W2332473355
W4296020838,W2557993787
W4296020838,W2724404692
W4296020838,W2765976153
W4296020838,W2773229455
W4296020838,W2791288608
W4296020838,W2792305943
W4296020838,W2798196978
W4296020838,W2800488097
W4296020838,W2808686390
W4296020838,W2809682588
W4296020838,W2885815872
W4296020838,W2903274701
W4296020838,W2904655110
W4296020838,W2911008619
W4296020838,W2912993152
W4296020838,W2914779141
W4296020838,W2922524275
W4296020838,W2946049017
W4296020838,W2946818521
W4296020838,W2954577325
W4296020838,W2972365946
W4296020838,W3014271619
W4296020838,W3016751150
W4296020838,W3081995765
W4296020838,W3082120102
W4296020838,W3215693193
W4296020838,W343066586
W4296020838,W4211007335
W4296020838,W4213349713
W4296020838,W4292295629
W4296020838,W4292478130
W4296045111,W1523833175
W4296045111,W2005501262
W4296045111,W2168894761
W4296045111,W2612690371
W4296045111,W2754529701
W4296045111,W2790202156
W4296045111,W2792565633
W4296045111,W2799466135
W4296045111,W2886706106
W4296045111,W2896376638
W4296045111,W2899357412
W4296045111,W2912213068
W4296045111,W2913196913
W4296045111,W2914212774
W4296045111,W2929438235
W4296045111,W2951832089
W4296045111,W2954547461
W4296045111,W2972882814
W4296045111,W2979924570
W4296045111,W2983640973
W4296045111,W2998460075
W4296045111,W3006403513
W4296045111,W3007199357
W4296045111,W3008565796
W4296045111,W3014517104
W4296045111,W3017949972
W4296045111,W3018464563
W4296045111,W3021654819
W4296045111,W3040325268
W4296045111,W3041649336
W4296045111,W3047245989
W4296045111,W3081783560
W4296045111,W3082060398
W4296045111,W3086809868
W4296045111,W3087991973
W4296045111,W3090109660
W4296045111,W3093711096
W4296045111,W3098532907
W4296045111,W3100779497
W4296045111,W3101098008
W4296045111,W3103989228
W4296045111,W3106877051
W4296045111,W3107100345
W4296045111,W3107423520
W4296045111,W3109094166
W4296045111,W3110578965
W4296045111,W3111419317
W4296045111,W3111914645
W4296045111,W3112310000
W4296045111,W3113149354
W4296045111,W3120721446
W4296045111,W3123459983
W4296045111,W3124379208
W4296045111,W3126528290
W4296045111,W3135231128
W4296045111,W3136208911
W4296045111,W3152617045
W4296045111,W3156173029
W4296045111,W3156284706
W4296045111,W3157765779
W4296045111,W3167424384
W4296045111,W3201612435
W4296045111,W3211851540
W4296045111,W3215288840
W4296045111,W4206116305
W4296045111,W4229056530
W4296045111,W4300127641
W4296077725,W1576888158
W4296077725,W1595159159
W4296077725,W1968075052
W4296077725,W1974845977
W4296077725,W1986512036
W4296077725,W1994570637
W4296077725,W2001946563
W4296077725,W2018188932
W4296077725,W2024092628
W4296077725,W2029849000
W4296077725,W2042253843
W4296077725,W2083028490
W4296077725,W2083281224
W4296077725,W2088424609
W4296077725,W2108231390
W4296077725,W2117250519
W4296077725,W2119001727
W4296077725,W2126497465
W4296077725,W2137340504
W4296077725,W2144051602
W4296077725,W2145418868
W4296077725,W2151453279
W4296077725,W2151554678
W4296077725,W2155529731
W4296077725,W2156194072
W4296077725,W2162145193
W4296077725,W2419262046
W4296077725,W2515184175
W4296077725,W2537926666
W4296077725,W2621266183
W4296077725,W2726266751
W4296077725,W2756836297
W4296077725,W2809890364
W4296077725,W2909469220
W4296077725,W2937853946
W4296077725,W2959009589
W4296077725,W2972817678
W4296077725,W2990665266
W4296077725,W3001229932
W4296077725,W3107156881
W4296077725,W3188111058
W4296139711,W1250889301
W4296139711,W1849277567
W4296139711,W1895577753
W4296139711,W1897761818
W4296139711,W1956340063
W4296139711,W1969616664
W4296139711,W2014738589
W4296139711,W2071131529
W4296139711,W2101105183
W4296139711,W2131219413
W4296139711,W2133459682
W4296139711,W2141619730
W4296139711,W2152772232
W4296139711,W2156098321
W4296139711,W2334763311
W4296139711,W246286872
W4296139711,W2506483933
W4296139711,W2548387179
W4296139711,W2552161745
W4296139711,W2560438049
W4296139711,W2745461083
W4296139711,W2747196696
W4296139711,W2788633781
W4296139711,W2791738141
W4296139711,W2885851583
W4296139711,W2887258290
W4296139711,W2890049624
W4296139711,W2890531016
W4296139711,W2896348597
W4296139711,W2903721568
W4296139711,W2904711804
W4296139711,W2912664121
W4296139711,W2915161943
W4296139711,W2942105358
W4296139711,W2942396292
W4296139711,W2946580620
W4296139711,W2955077158
W4296139711,W2963075078
W4296139711,W2963466845
W4296139711,W2963834202
W4296139711,W2970826739
W4296139711,W2971066994
W4296139711,W2972093541
W4296139711,W2979584051
W4296139711,W2979861699
W4296139711,W2980483218
W4296139711,W2991372685
W4296139711,W2995225687
W4296139711,W2996872287
W4296139711,W3003817677
W4296139711,W3004831296
W4296139711,W3009001848
W4296139711,W3024545783
W4296139711,W3035284526
W4296139711,W3037607347
W4296139711,W3048500491
W4296139711,W3085139828
W4296139711,W3087118153
W4296139711,W3090105394
W4296139711,W3091471190
W4296139711,W3093896805
W4296139711,W3094447715
W4296139711,W3096809860
W4296139711,W3098325931
W4296139711,W3101156210
W4296139711,W3113367126
W4296139711,W3126988965
W4296139711,W3217347476
W4296139711,W4294215472
W4296186746,W1529040819
W4296186746,W1972591816
W4296186746,W1981107087
W4296186746,W1988002662
W4296186746,W1990704615
W4296186746,W2019880039
W4296186746,W2021170466
W4296186746,W2025047573
W4296186746,W2027625938
W4296186746,W2028672930
W4296186746,W2042387032
W4296186746,W2049337423
W4296186746,W2062291443
W4296186746,W2064659814
W4296186746,W2074711425
W4296186746,W2075728230
W4296186746,W2085630925
W4296186746,W2091415346
W4296186746,W2094565703
W4296186746,W2097036415
W4296186746,W2101950038
W4296186746,W2104179665
W4296186746,W2112483442
W4296186746,W2113092848
W4296186746,W2115618021
W4296186746,W2120160105
W4296186746,W2122838776
W4296186746,W2124152802
W4296186746,W2139188450
W4296186746,W2140185571
W4296186746,W2148820067
W4296186746,W2153635508
W4296186746,W2156719817
W4296186746,W2165698076
W4296186746,W2184385594
W4296186746,W2291426880
W4296186746,W2294822596
W4296186746,W2314032705
W4296186746,W2490697653
W4296186746,W2506768821
W4296186746,W2519380942
W4296186746,W2546521646
W4296186746,W2581851997
W4296186746,W2582617788
W4296186746,W2587337003
W4296186746,W2758375579
W4296186746,W2767711919
W4296186746,W2783380896
W4296186746,W2783631450
W4296186746,W2794768378
W4296186746,W2883547127
W4296186746,W2890143692
W4296186746,W2898786558
W4296186746,W2908447564
W4296186746,W2928842276
W4296186746,W2946053491
W4296186746,W2947152993
W4296186746,W2954836639
W4296186746,W2975886987
W4296186746,W2981336599
W4296186746,W2997709384
W4296186746,W2999573949
W4296186746,W3001855876
W4296186746,W3004137453
W4296186746,W3005004133
W4296186746,W3012777263
W4296186746,W3041133507
W4296186746,W3080250612
W4296186746,W3100157456
W4296186746,W3114807707
W4296186746,W3126119870
W4296186746,W3163028974
W4296186746,W3206787057
W4296186746,W3213968854
W4296186746,W4210969024
W4296186746,W4211182257
W4296297582,W1969525310
W4296297582,W1986839581
W4296297582,W2059399721
W4296297582,W2067179717
W4296297582,W2086438841
W4296297582,W2170755382
W4296297582,W2276298621
W4296297582,W2305735113
W4296297582,W2342469683
W4296297582,W2344321186
W4296297582,W2567650686
W4296297582,W2582026797
W4296297582,W2588572297
W4296297582,W2612102978
W4296297582,W2766239046
W4296297582,W2792863071
W4296297582,W2803797658
W4296297582,W2897000381
W4296297582,W2901909432
W4296297582,W2904181245
W4296297582,W2936722195
W4296297582,W2941752766
W4296297582,W2993819837
W4296297582,W2999977084
W4296297582,W3007246619
W4296297582,W3015144862
W4296297582,W3020067472
W4296297582,W3020697994
W4296297582,W3095101605
W4296297582,W3119649673
W4296297582,W3120488302
W4296297582,W3122489303
W4296297582,W3124084250
W4296297582,W3128589435
W4296297582,W3135280385
W4296297582,W3153710205
W4296297582,W3157827682
W4296297582,W3211832729
W4296461299,W197242792
W4296461299,W1979955537
W4296461299,W2043420811
W4296461299,W2074056315
W4296461299,W2093452304
W4296461299,W2296367925
W4296461299,W2398336627
W4296461299,W2486680205
W4296461299,W2581572661
W4296461299,W2699869760
W4296461299,W2791315675
W4296461299,W2887527983
W4296461299,W2898363035
W4296461299,W2908473781
W4296461299,W2965743638
W4296461299,W2981842822
W4296461299,W2990534302
W4296461299,W2996149946
W4296461299,W2998383808
W4296461299,W3004565805
W4296461299,W3042146368
W4296461299,W3044416185
W4296461299,W3047406704
W4296461299,W3048412361
W4296461299,W3109395759
W4296461299,W3137849480
W4296461299,W3157827682
W4296461299,W3171841225
W4296461299,W3172264762
W4296461299,W3206609021
W4296461299,W3211832729
W4296461299,W4200093783
W4296461299,W4210951719
W4296461299,W4213272685
W4296461299,W4280506696
W4296461299,W4282587715
W4296636191,W1975074329
W4296636191,W2037784178
W4296636191,W2047811067
W4296636191,W2051301990
W4296636191,W2069552045
W4296636191,W2191365824
W4296636191,W2311051510
W4296636191,W2343475221
W4296636191,W2463539073
W4296636191,W2524035252
W4296636191,W2552671119
W4296636191,W2552860134
W4296636191,W2559879705
W4296636191,W2559947388
W4296636191,W2562619077
W4296636191,W2592650851
W4296636191,W2597016034
W4296636191,W2598441350
W4296636191,W2607437898
W4296636191,W2618490640
W4296636191,W2734468743
W4296636191,W2763749451
W4296636191,W2766998427
W4296636191,W2776069847
W4296636191,W2783069604
W4296636191,W2791177798
W4296636191,W2791287955
W4296636191,W2792189324
W4296636191,W2884415573
W4296636191,W2885060215
W4296636191,W2915396730
W4296636191,W2963182713
W4296636191,W2969866875
W4296636191,W2998705371
W4296636191,W3006721701
W4296636191,W3008008288
W4296636191,W3020427544
W4296636191,W3024397481
W4296636191,W3037641105
W4296636191,W3093161684
W4296636191,W3097761912
W4296636191,W3116944216
W4296929390,W1858660163
W4296929390,W1977140987
W4296929390,W2052693078
W4296929390,W2081072138
W4296929390,W2096038174
W4296929390,W2128101877
W4296929390,W2194775991
W4296929390,W2213241010
W4296929390,W2233448638
W4296929390,W2240900639
W4296929390,W2256962402
W4296929390,W2282077588
W4296929390,W2294494915
W4296929390,W2376665052
W4296929390,W2497908278
W4296929390,W2506427483
W4296929390,W2507360217
W4296929390,W2507934198
W4296929390,W2510705498
W4296929390,W2514762989
W4296929390,W2517208926
W4296929390,W253353304
W4296929390,W2538197827
W4296929390,W2539712325
W4296929390,W2555477309
W4296929390,W2557527928
W4296929390,W2561572938
W4296929390,W2561652363
W4296929390,W2564711569
W4296929390,W2565591746
W4296929390,W2566797367
W4296929390,W2585086468
W4296929390,W2585286277
W4296929390,W2589140552
W4296929390,W2603072608
W4296929390,W2606091860
W4296929390,W2611585018
W4296929390,W2616556910
W4296929390,W2616728375
W4296929390,W2620879480
W4296929390,W2621941674
W4296929390,W2625018719
W4296929390,W2755994691
W4296929390,W2756855196
W4296929390,W2765861484
W4296929390,W2767863815
W4296929390,W2769636271
W4296929390,W2770298279
W4296929390,W2771760673
W4296929390,W2775974202
W4296929390,W2778714099
W4296929390,W2780868291
W4296929390,W2782041449
W4296929390,W2782466424
W4296929390,W2783933013
W4296929390,W2788222560
W4296929390,W2789631060
W4296929390,W2789955541
W4296929390,W2790299291
W4296929390,W2791885365
W4296929390,W2791899572
W4296929390,W2792026505
W4296929390,W2792754174
W4296929390,W2793323033
W4296929390,W2793998976
W4296929390,W2801303530
W4296929390,W2801958709
W4296929390,W2805772477
W4296929390,W2806457957
W4296929390,W2807131885
W4296929390,W2807267064
W4296929390,W2808629569
W4296929390,W2809480750
W4296929390,W2879596577
W4296929390,W2885442682
W4296929390,W2886986190
W4296929390,W2888377585
W4296929390,W2889480282
W4296929390,W2893113758
W4296929390,W2897625070
W4296929390,W2905712933
W4296929390,W2909139008
W4296929390,W2909498127
W4296929390,W2912759019
W4296929390,W2913699554
W4296929390,W2914429466
W4296929390,W2919254004
W4296929390,W2922143761
W4296929390,W2934580386
W4296929390,W2938959907
W4296929390,W2940661739
W4296929390,W2943526970
W4296929390,W2943973036
W4296929390,W2944189100
W4296929390,W2944778270
W4296929390,W2944962432
W4296929390,W2949295334
W4296929390,W2950255436
W4296929390,W2950768795
W4296929390,W2951241792
W4296929390,W2955772598
W4296929390,W2964308808
W4296929390,W2964854982
W4296929390,W2966524519
W4296929390,W2968548516
W4296929390,W2968560309
W4296929390,W2969226979
W4296929390,W2969767007
W4296929390,W2974859516
W4296929390,W2975497177
W4296929390,W2980530567
W4296929390,W2988063103
W4296929390,W2994926788
W4296929390,W2995504058
W4296929390,W2995513686
W4296929390,W2997862085
W4296929390,W3001383366
W4296929390,W3009836443
W4296929390,W3013403470
W4296929390,W3014063371
W4296929390,W3015581086
W4296929390,W3023678562
W4296929390,W3024660143
W4296929390,W3034638779
W4296929390,W3045756608
W4296929390,W3093991637
W4296929390,W3097133774
W4296929390,W3119778491
W4296935237,W1506806321
W4296935237,W1523989055
W4296935237,W1969625066
W4296935237,W1996640396
W4296935237,W2012638612
W4296935237,W2047028564
W4296935237,W2100495367
W4296935237,W2102013737
W4296935237,W2105464873
W4296935237,W2123223828
W4296935237,W2133666053
W4296935237,W2135508918
W4296935237,W2136922672
W4296935237,W2141695047
W4296935237,W2290618956
W4296935237,W2301541953
W4296935237,W2618530766
W4296935237,W2738226240
W4296935237,W2752747624
W4296935237,W2887576641
W4296935237,W2890126432
W4296935237,W2890706287
W4296935237,W2911964244
W4296935237,W2972985782
W4296935237,W3045432329
W4296935237,W3045802155
W4296935237,W3087507349
W4296935237,W4292363360
W4297051238,W1485981043
W4297051238,W1641039719
W4297051238,W1928278792
W4297051238,W1964348731
W4297051238,W2001259128
W4297051238,W2008652694
W4297051238,W2011450768
W4297051238,W2019759670
W4297051238,W2024060531
W4297051238,W2027731328
W4297051238,W2035265584
W4297051238,W2047676437
W4297051238,W2047756776
W4297051238,W2048537237
W4297051238,W2049493498
W4297051238,W2049633694
W4297051238,W2050712820
W4297051238,W2064675550
W4297051238,W2081580037
W4297051238,W2082557450
W4297051238,W2087347434
W4297051238,W2096110600
W4297051238,W2096141509
W4297051238,W2099866409
W4297051238,W2110485445
W4297051238,W2125838338
W4297051238,W2126854223
W4297051238,W2129294185
W4297051238,W2137191349
W4297051238,W2141631351
W4297051238,W2146191853
W4297051238,W2150850338
W4297051238,W2157331557
W4297051238,W2160660844
W4297051238,W2163459391
W4297051238,W2164072581
W4297051238,W2165897980
W4297051238,W2192604218
W4297051238,W2215376118
W4297051238,W2243869100
W4297051238,W2250346298
W4297051238,W2250539671
W4297051238,W2250851590
W4297051238,W2251294039
W4297051238,W2251385138
W4297051238,W2251648804
W4297051238,W2251777082
W4297051238,W2252007242
W4297051238,W2252024663
W4297051238,W2252057809
W4297051238,W2253519362
W4297051238,W2272031392
W4297051238,W2290883490
W4297051238,W2337835951
W4297051238,W2345493290
W4297051238,W2399358428
W4297051238,W2427312199
W4297051238,W2465978385
W4297051238,W2469885001
W4297051238,W2474818045
W4297051238,W2480755506
W4297051238,W2556605533
W4297051238,W2601148979
W4297051238,W2604205681
W4297051238,W2606593809
W4297051238,W2739677115
W4297051238,W2741252866
W4297051238,W2742657630
W4297051238,W2756816896
W4297051238,W2788810909
W4297051238,W2790309729
W4297051238,W2791707061
W4297051238,W2802301063
W4297051238,W2888507208
W4297051238,W2895547478
W4297051238,W2897533644
W4297051238,W2925618549
W4297051238,W2949660355
W4297051238,W2950488390
W4297051238,W2950601686
W4297051238,W2962739339
W4297051238,W2962741379
W4297051238,W2962843214
W4297051238,W2963264961
W4297051238,W2963274454
W4297051238,W2963341956
W4297051238,W2963748441
W4297051238,W2963936679
W4297051238,W2963940534
W4297051238,W2964236337
W4297051238,W2965510113
W4297051238,W2966026905
W4297051238,W2966937748
W4297051238,W2971014768
W4297051238,W2982455176
W4297051238,W2985056549
W4297051238,W2998446468
W4297051238,W3034206885
W4297051238,W3034336785
W4297051238,W3034802586
W4297051238,W3034884160
W4297051238,W3034999214
W4297051238,W3035611181
W4297051238,W3036096940
W4297051238,W3036585635
W4297051238,W3037469642
W4297051238,W3077780682
W4297051238,W3081285030
W4297051238,W3093652151
W4297051238,W3094173182
W4297051238,W3100132436
W4297051238,W3102449459
W4297051238,W3103223797
W4297051238,W3105083537
W4297051238,W3114613321
W4297051238,W3163014027
W4297051238,W3173706378
W4297051238,W3174493546
W4297051238,W3176038554
W4297051238,W3176920001
W4297051238,W3177239031
W4297051238,W3198730144
W4297051238,W3202729335
W4297051238,W3210828003
W4297051238,W3211920512
W4297051238,W3212454968
W4297051238,W4210966338
W4297051238,W4231080135
W4297051238,W4233906183
W4297051238,W4248506559
W4297092710,W10907060
W4297092710,W1498321841
W4297092710,W1685379897
W4297092710,W1983362322
W4297092710,W1986324265
W4297092710,W1995291881
W4297092710,W2017148888
W4297092710,W2157803532
W4297092710,W2167285424
W4297092710,W2194775991
W4297092710,W2243346139
W4297092710,W2494804011
W4297092710,W2624590269
W4297092710,W2910805475
W4297092710,W2920956495
W4297092710,W2946173395
W4297092710,W3014892276
W4297092710,W3041202696
W4297092710,W3104984712
W4297092710,W3106250896
W4297092710,W3128608526
W4297092710,W4232217679
W4297092710,W73089058
W4297227993,W1576660662
W4297227993,W1595159159
W4297227993,W1659842140
W4297227993,W1965764284
W4297227993,W1974336701
W4297227993,W1984505032
W4297227993,W1993036024
W4297227993,W1993885071
W4297227993,W1999310382
W4297227993,W2006694777
W4297227993,W2008069608
W4297227993,W2013566282
W4297227993,W2017196268
W4297227993,W2024060531
W4297227993,W2034558718
W4297227993,W2041629655
W4297227993,W2061438946
W4297227993,W2072955302
W4297227993,W2093646596
W4297227993,W2108063263
W4297227993,W2117250519
W4297227993,W2118573797
W4297227993,W2143560894
W4297227993,W2146765482
W4297227993,W2152195021
W4297227993,W2171211995
W4297227993,W2171246116
W4297227993,W2198388522
W4297227993,W2232317135
W4297227993,W2290883490
W4297227993,W2342949225
W4297227993,W2483242265
W4297227993,W2524005139
W4297227993,W2543580944
W4297227993,W2558544976
W4297227993,W2591637099
W4297227993,W2593949166
W4297227993,W2605247743
W4297227993,W2731997137
W4297227993,W2743141345
W4297227993,W2756174616
W4297227993,W2765371447
W4297227993,W2782841188
W4297227993,W2783827472
W4297227993,W2792786277
W4297227993,W2793499607
W4297227993,W2795242006
W4297227993,W2801560546
W4297227993,W2806503284
W4297227993,W2811487153
W4297227993,W2889404359
W4297227993,W2895904463
W4297227993,W2902806241
W4297227993,W2906764419
W4297227993,W2912261230
W4297227993,W2914717758
W4297227993,W2922792316
W4297227993,W2945447933
W4297227993,W2953517031
W4297227993,W2963103847
W4297227993,W2964884740
W4297227993,W2969568603
W4297227993,W2973830083
W4297227993,W2980983600
W4297227993,W2989445658
W4297227993,W2990659465
W4297227993,W2998553334
W4297227993,W3003498136
W4297227993,W3005478472
W4297227993,W3011378133
W4297227993,W3013012778
W4297227993,W3013927611
W4297227993,W3015397492
W4297227993,W3015712234
W4297227993,W3017452564
W4297227993,W3025841075
W4297227993,W3034796285
W4297227993,W3034914880
W4297227993,W3040469843
W4297227993,W3075220985
W4297227993,W3081088453
W4297227993,W3082262929
W4297227993,W3083207238
W4297227993,W3083777768
W4297227993,W3094704314
W4297227993,W3099056196
W4297227993,W3107974002
W4297227993,W3108663997
W4297227993,W3109902712
W4297227993,W3114078968
W4297227993,W3120349973
W4297227993,W3123071601
W4297227993,W3126403989
W4297227993,W3151306683
W4297227993,W3152848449
W4297227993,W3153657716
W4297227993,W3154328278
W4297227993,W3155005676
W4297227993,W3156836127
W4297227993,W3161079322
W4297227993,W3162640808
W4297227993,W3166126211
W4297227993,W3183364262
W4297227993,W3184078521
W4297227993,W3185509430
W4297227993,W3193130279
W4297227993,W3202492561
W4297227993,W3213785629
W4297227993,W4236605548
W4297227993,W4244728377
W4297227993,W585638923
W4297227993,W96282288
W4297491563,W1496413023
W4297491563,W1556450089
W4297491563,W1967145005
W4297491563,W1984762043
W4297491563,W2031183907
W4297491563,W2039595530
W4297491563,W2072955302
W4297491563,W2090791923
W4297491563,W2143978378
W4297491563,W2152195021
W4297491563,W2169064301
W4297491563,W2172270145
W4297491563,W2240235720
W4297491563,W2275123641
W4297491563,W2290883490
W4297491563,W2310612427
W4297491563,W2339349949
W4297491563,W2346700178
W4297491563,W2404826697
W4297491563,W2465078833
W4297491563,W2511569622
W4297491563,W2582810009
W4297491563,W2582924769
W4297491563,W2592976053
W4297491563,W2610223059
W4297491563,W2615043807
W4297491563,W2626583240
W4297491563,W2710281134
W4297491563,W2748543394
W4297491563,W2760572903
W4297491563,W2766852097
W4297491563,W2790533669
W4297491563,W2790598736
W4297491563,W2794482199
W4297491563,W2801016318
W4297491563,W2893381612
W4297491563,W2896129057
W4297491563,W2897177582
W4297491563,W2899404179
W4297491563,W2911001524
W4297491563,W2912394768
W4297491563,W2913045847
W4297491563,W2914455644
W4297491563,W2914717758
W4297491563,W2919979744
W4297491563,W2938532773
W4297491563,W2950956319
W4297491563,W2961273696
W4297491563,W2973282059
W4297491563,W2979457031
W4297491563,W2980570898
W4297491563,W2983176600
W4297491563,W2992783835
W4297491563,W2995341211
W4297491563,W2996450592
W4297491563,W3008991699
W4297491563,W3011016572
W4297491563,W3011338927
W4297491563,W3014813431
W4297491563,W3037924267
W4297491563,W3041945942
W4297491563,W3041962940
W4297491563,W3080290265
W4297491563,W3081040820
W4297491563,W3081052986
W4297491563,W3090396243
W4297491563,W3092550326
W4297491563,W3092567562
W4297491563,W3095284021
W4297491563,W3096319971
W4297491563,W3097270832
W4297491563,W3098924781
W4297491563,W3103375983
W4297491563,W3104621635
W4297491563,W3111232758
W4297491563,W3112635583
W4297491563,W3114644403
W4297491563,W3120185273
W4297491563,W3120335677
W4297491563,W3122101441
W4297491563,W3132425146
W4297491563,W3134031301
W4297491563,W3138613735
W4297491563,W3138634052
W4297491563,W3141918091
W4297491563,W3148093631
W4297491563,W3149661373
W4297491563,W3156645278
W4297491563,W3160895650
W4297491563,W3163903840
W4297491563,W3164172623
W4297491563,W3164750239
W4297491563,W3167153979
W4297491563,W3175174992
W4297491563,W3185076117
W4297491563,W3188968325
W4297491563,W3196661916
W4297491563,W4210747461
W4297491563,W4211154092
W4297491563,W4214638371
W4297491563,W4229942708
W4297491563,W4249545506
W4297491563,W4250503569
W4297491563,W4292083457
W4297491563,W84428182
W4297491563,W978997059
W4297548914,W1516448465
W4297548914,W1549560813
W4297548914,W1596717185
W4297548914,W1901129140
W4297548914,W1965680491
W4297548914,W1973608488
W4297548914,W1976654111
W4297548914,W1978761423
W4297548914,W1980471639
W4297548914,W1980632055
W4297548914,W1988360286
W4297548914,W1991151823
W4297548914,W1999015138
